,2),The Ferraris contact each other and one loses at least 10 positions because of it,,,,,,FALSE,,,,,,,,,,,,,,,,9,Lawson,Colapinto,Gasly,Gasly,Incomplete,Gasly,Lawson,9,Lawson,Lindblad,Gasly,Gasly,Incomplete,Gasly,Gasly
,3),Someone will ask Colapinto for his thoughts on the World Cup or Messi,,,,,,FALSE,,,,,,,,,,,,,,,,10,Lindblad,Hulkenburg,Colapinto,Bearman,Incomplete,Hulkenburg,Lindblad,10,Lindblad,Lawson,Colapinto,Bearman,Incomplete,Hulkenburg,Bortoleto
Mom,1),Both max and Isaac will be filmed drinking a Red Bull,,,,,,FALSE,0,,,,,,,,,,,,,,,,SCORE,13,25,23,0,20,34,11,Bortoleto,Hulkenburg,Lindblad,Lawson,Incomplete,Lawson,Hulkenburg
,2),Saints will win points and albon will not,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,12,Hulkenburg,Gasly,Albon,Ocon,Incomplete,Lindblad,Lindblad
,3),We will seE CARMEN on screen,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,13,Gasly,Albon,Lawson,Bortoleto,Incomplete,Bortoleto,Colapinto
Quincey,1),"A mashall biffs it so bad all four limbs are on the ground",,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,14,Bearman,Sainz,Sainz,Hulkenburg,Incomplete,Ocon,Ocon
,2),Mercedes messes up every single one of Russel's pitstops in the race,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,15,Colapinto,Colapinto,Alonso,Lindblad,Incomplete,Colapinto,Albon
,3),Return of Lady Brush Brush,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,16,Ocon,Bearman,Bortoleto,Colapinto,Incomplete,Albon,Perez
Wynn,1),,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,17,Albon,Ocon,Stroll,Albon,Incomplete,Alonso,Alonso
,2),,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,18,Alonso,Bortoleto,Hulkenburg,Alonso,Incomplete,Perez,Stroll
,3),,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,19,Stroll,Alonso,Bearman,Perez,Incomplete,Stroll,Bottas
Paige,1),5+ parents/family members of drivers appear on screen,,,,,,FALSE,3,,,,,,,,,,,,,,,,,,,,,,,20,Sainz,Perez,Bottas,Bottas,Incomplete,Bottas,Hadjar
,2),Two or more Red Bull cars fails or crashes in any of the sessions,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,21,Perez,Stroll,Ocon,Stroll,Incomplete,Sainz,Bearman
,3),A fan is dressed like a bull,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,22,Bottas,Bottas,Perez,Sainz,Incomplete,Bearman,Sainz
Rees,1),George complains on the radio about verstappen while the two of them are wheel to wheel racing,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,SCORE,235,140,170,0,150,130
,2),Leclerc gets penalty for moving under braking,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3),Jenson button does post-session interview,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
