,2),"Announcers mention Hamilton testing Ferrari's new $700000 electric car",,,,,,FALSE,,,,,,,,,,,,,,,,9,Gasly,Bortoleto,Sainz,Ocon,Hadjar,Bearman,Lawson,9,Ocon,Bortoleto,Bearman,Hadjar,Hadjar,Hadjar,Lawson
,3),"Someone crashes coming out of the tunnel into the Nouvelle Chicane causing a SC or Red Flag",,,,,,FALSE,,,,,,,,,,,,,,,,10,Lawson,Hulkenberg,Alonso,Bearman,Bearman,Ocon,Bearman,10,Alonso,Hulkenburg,Sainz,Ocon,Incomplete,Ocon,Gasly
Mom,1),Someone does a backflip off their car,,,,,,FALSE,0,,,,,,,,,,,,,,,,SCORE,11,11,14,15,15,24,11,Bortoleto,Gasly,Ocon,Hulkenburg,Incomplete,Lawson,Lindblad
,2),ToTo is seen on a yellow brick road,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,12,Russell,Colapinto,Hulkenburg,Lindblad,Incomplete,Gasly,Bearman
,3),Hamilton's Mom passes out fresh baked cookies to the pit crew,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,13,Hulkenburg,Bearman,Bortoleto,Colapinto,Incomplete,Colapinto,Hulkenburg
Quincey,1),Only overtakes during the race are on the start,,,,,,FALSE,3,,,,,,,,,,,,,,,,,,,,,,,14,Colapinto,Ocon,Lindblad,Gasly,Incomplete,Lindblad,Albon
,2),20+ shots of yachts (with no car footage) during the race,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,15,Perez,Lawson,Albon,Albon,Incomplete,Hulkenburg,Sainz
,3),"Someone drops something important while on the podium (hat trophy champagne etc)",,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,16,Sainz,Sainz,Lawson,Sainz,Incomplete,Albon,Bortoleto
Wynn,1),,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,17,Leclerc,Albon,Alonso,Lawson,Incomplete,Bortoleto,Perez
,2),,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,18,Stroll,Alonso,Bottas,Bortoleto,Incomplete,Sainz,Alonso
,3),,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,19,Norris,Bottas,Colapinto,Stroll,Incomplete,Alonso,Bottas
Paige,1),Both Mercedes off the podium,,,,,,FALSE,3,,,,,,,,,,,,,,,,,,,,,,,20,Bearman,Perez,Stroll,Bottas,Incomplete,Perez,Stroll
,2),No crashes lead to someone being out,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,21,Bottas,Stroll,Perez,Alonso,Incomplete,Stroll,Colapinto
,3),More experienced driver for 6- of the teams finish ahead of the other driver,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,22,Verstappen,Lindblad,Gasly,Perez,Incomplete,Bottas,Ocon
Rees,1),Leclerc screams/yells on radio,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,SCORE,105,60,95,60,90,95
,2),Antonelli hits wall,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3),Leclerc gets pole but doesn't win,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
